period,deal_ym,percentile,percentile_label,threshold_price_manwon,count_above_threshold,total_count,ratio
월별,202407.0,49,상위 49%,119119.78156364826,3597,7341,48.9987740089906
월별,202407.0,50,상위 50%,118599.76662777129,3671,7341,50.006811061163326
월별,202407.0,51,상위 51%,117657.44454147978,3744,7341,51.001225991009406
월별,202407.0,52,상위 52%,116327.65385776258,3818,7341,52.00926304318213
월별,202407.0,53,상위 53%,114819.1365227538,3893,7341,53.03092221768152
월별,202407.0,54,상위 54%,113700.76098970666,3964,7341,53.998092902874276
월별,202407.0,55,상위 55%,112177.61455638094,4038,7341,55.006129955047
월별,202407.0,56,상위 56%,110808.33576080897,4111,7341,56.00054488489307
월별,202407.0,57,상위 57%,109516.51509467037,4184,7341,56.99495981473913
월별,202407.0,58,상위 58%,108164.0771606836,4258,7341,58.00299686691186
월별,202407.0,59,상위 59%,106581.06215989163,4331,7341,58.99741179675794
월별,202407.0,60,상위 60%,104947.52623688156,4405,7341,60.00544884893066
월별,202407.0,61,상위 61%,103789.12685337728,4479,7341,61.013485901103394
월별,202407.0,62,상위 62%,102589.75737589691,4551,7341,61.99427870862281
월별,202407.0,63,상위 63%,101444.49509254089,4625,7341,63.00231576079553
월별,202407.0,64,상위 64%,100123.20198528019,4698,7341,63.9967306906416
월별,202407.0,65,상위 65%,99028.43601895736,4772,7341,65.00476774281432
월별,202407.0,66,상위 66%,98001.41010575794,4845,7341,65.99918267266041
월별,202407.0,67,상위 67%,96616.51565076025,4918,7341,66.99359760250647
월별,202407.0,68,상위 68%,95221.6317787318,4992,7341,68.0016346546792
월별,202407.0,69,상위 69%,94035.08771929824,5066,7341,69.00967170685193
월별,202407.0,70,상위 70%,92992.58037922508,5139,7341,70.00408663669799
월별,202407.0,71,상위 71%,91791.4513757614,5212,7341,70.99850156654406
월별,202407.0,72,상위 72%,90495.08298847507,5285,7341,71.99291649639014
월별,202407.0,73,상위 73%,89239.03972639951,5359,7341,73.00095354856286
월별,202407.0,74,상위 74%,88513.85359177468,5432,7341,73.99536847840893
월별,202407.0,75,상위 75%,87535.35353535353,5506,7341,75.00340553058167
월별,202407.0,76,상위 76%,86483.7509608742,5579,7341,75.99782046042773
월별,202407.0,77,상위 77%,85384.47382553799,5652,7341,76.9922353902738
월별,202407.0,78,상위 78%,84326.55876501827,5726,7341,78.00027244244653
월별,202407.0,79,상위 79%,83605.69188551662,5799,7341,78.9946873722926
월별,202407.0,80,상위 80%,82741.53592072667,5873,7341,80.00272442446533
월별,202407.0,81,상위 81%,81947.3451103337,5946,7341,80.9971393543114
월별,202407.0,82,상위 82%,80960.42149231362,6019,7341,81.99155428415747
월별,202407.0,83,상위 83%,79912.19069245092,6093,7341,82.9995913363302
월별,202407.0,84,상위 84%,79054.8658390068,6167,7341,84.00762838850294
월별,202407.0,85,상위 85%,77790.87388449234,6240,7341,85.002043318349
월별,202407.0,86,상위 86%,76758.52891695856,6313,7341,85.99645824819507
월별,202407.0,87,상위 87%,75642.28312384093,6386,7341,86.99087317804114
월별,202407.0,88,상위 88%,74176.82089607128,6460,7341,87.99891023021387
월별,202407.0,89,상위 89%,72828.93729119416,6533,7341,88.99332516005994
월별,202407.0,90,상위 90%,71428.57142857142,6607,7341,90.00136221223266
월별,202407.0,91,상위 91%,70095.8734299522,6680,7341,90.99577714207874
월별,202407.0,92,상위 92%,69062.64513358862,6753,7341,91.99019207192481
월별,202407.0,93,상위 93%,67665.68232821724,6827,7341,92.99822912409753
월별,202407.0,94,상위 94%,66106.66698083199,6901,7341,94.00626617627026
월별,202407.0,95,상위 95%,64341.26797077539,6974,7341,95.00068110611633
월별,202407.0,96,상위 96%,62339.49817410766,7048,7341,96.00871815828907
월별,202407.0,97,상위 97%,59688.79093308709,7120,7341,96.98951096580846
월별,202407.0,98,상위 98%,56630.60627723883,7194,7341,97.9975480179812
월별,202407.0,99,상위 99%,51925.93934785486,7267,7341,98.99196294782728
월별,202407.0,100,상위 100%,35428.66412523319,7341,7341,100.0
월별,202408.0,1,상위 1%,355422.0589167495,52,5176,1.0046367851622875
월별,202408.0,2,상위 2%,325984.38692032755,104,5176,2.009273570324575
월별,202408.0,3,상위 3%,307175.8658603629,156,5176,3.0139103554868623
월별,202408.0,4,상위 4%,286273.5849056604,208,5176,4.01854714064915
월별,202408.0,5,상위 5%,271367.2905918021,259,5176,5.003863987635239
월별,202408.0,6,상위 6%,258278.20348870388,311,5176,6.008500772797527
월별,202408.0,7,상위 7%,246419.99837650417,363,5176,7.013137557959814
월별,202408.0,8,상위 8%,237380.23044269253,415,5176,8.017774343122102
월별,202408.0,9,상위 9%,228167.17644414352,466,5176,9.003091190108192
월별,202408.0,10,상위 10%,221451.86833503545,518,5176,10.007727975270479
월별,202408.0,11,상위 11%,213271.79155476188,570,5176,11.012364760432765
월별,202408.0,12,상위 12%,207002.34358355228,622,5176,12.017001545595054
월별,202408.0,13,상위 13%,200986.07082831697,673,5176,13.002318392581143
월별,202408.0,14,상위 14%,196217.2079911609,725,5176,14.006955177743432
월별,202408.0,15,상위 15%,192042.3767331458,777,5176,15.011591962905719
월별,202408.0,16,상위 16%,187298.17007534983,829,5176,16.016228748068006
월별,202408.0,17,상위 17%,182967.75239323592,880,5176,17.001545595054097
월별,202408.0,18,상위 18%,180060.3670409365,932,5176,18.006182380216384
월별,202408.0,19,상위 19%,176232.17903591736,984,5176,19.01081916537867
월별,202408.0,20,상위 20%,172520.0246457178,1036,5176,20.015455950540957
월별,202408.0,21,상위 21%,169101.05676477033,1087,5176,21.00077279752705
월별,202408.0,22,상위 22%,167269.0763052209,1140,5176,22.02472952086553
월별,202408.0,23,상위 23%,165081.5183934789,1191,5176,23.010046367851622
월별,202408.0,24,상위 24%,162433.6752741422,1243,5176,24.01468315301391
월별,202408.0,25,상위 25%,159930.0486146136,1294,5176,25.0
월별,202408.0,26,상위 26%,157839.85547368895,1346,5176,26.004636785162287
월별,202408.0,27,상위 27%,155477.56210260608,1398,5176,27.009273570324577
월별,202408.0,28,상위 28%,153212.8514056225,1450,5176,28.013910355486864
월별,202408.0,29,상위 29%,151201.43551813977,1501,5176,28.999227202472955
월별,202408.0,30,상위 30%,148277.59721471102,1553,5176,30.00386398763524
월별,202408.0,31,상위 31%,146176.5172088354,1605,5176,31.008500772797525
월별,202408.0,32,상위 32%,143660.02818944724,1657,5176,32.013137557959816
월별,202408.0,33,상위 33%,140737.14131952304,1708,5176,32.9984544049459
월별,202408.0,34,상위 34%,138418.0790960452,1763,5176,34.06105100463678
월별,202408.0,35,상위 35%,136581.34295763314,1812,5176,35.007727975270484
월별,202408.0,36,상위 36%,134444.81493831275,1864,5176,36.01236476043277
월별,202408.0,37,상위 37%,132995.95940169104,1915,5176,36.99768160741886
월별,202408.0,38,상위 38%,131283.80071457627,1967,5176,38.00231839258114
월별,202408.0,39,상위 39%,128565.12234087278,2019,5176,39.00695517774343
월별,202408.0,40,상위 40%,127152.3178807947,2071,5176,40.01159196290572
월별,202408.0,41,상위 41%,125664.02794319461,2122,5176,40.996908809891806
월별,202408.0,42,상위 42%,124758.12536024633,2174,5176,42.0015455950541
월별,202408.0,43,상위 43%,122901.01718279974,2226,5176,43.00618238021639
월별,202408.0,44,상위 44%,121567.24320508298,2277,5176,43.991499227202475
월별,202408.0,45,상위 45%,119512.65553434716,2329,5176,44.996136012364765
월별,202408.0,46,상위 46%,118609.24932659583,2381,5176,46.00077279752705
월별,202408.0,47,상위 47%,117697.79302132445,2433,5176,47.00540958268933
월별,202408.0,48,상위 48%,116439.52963164862,2485,5176,48.01004636785162
월별,202408.0,49,상위 49%,114651.04963026676,2536,5176,48.99536321483771
월별,202408.0,50,상위 50%,113103.55201390552,2588,5176,50.0
월별,202408.0,51,상위 51%,111418.21246785959,2640,5176,51.00463678516228
월별,202408.0,52,상위 52%,109771.6034848128,2692,5176,52.009273570324574
월별,202408.0,53,상위 53%,108687.63783245994,2743,5176,52.99459041731066
월별,202408.0,54,상위 54%,107304.74158012656,2795,5176,53.99922720247295
월별,202408.0,55,상위 55%,105991.69932370982,2847,5176,55.003863987635235
월별,202408.0,56,상위 56%,104771.86770741126,2899,5176,56.00850077279753
월별,202408.0,57,상위 57%,103813.86480338174,2950,5176,56.99381761978361
월별,202408.0,58,상위 58%,102849.06993171653,3003,5176,58.0177743431221
월별,202408.0,59,상위 59%,101920.74793023878,3054,5176,59.003091190108194
월별,202408.0,60,상위 60%,100867.2448298866,3106,5176,60.00772797527048
월별,202408.0,61,상위 61%,99682.55058134213,3157,5176,60.99304482225657
월별,202408.0,62,상위 62%,98401.9129153095,3209,5176,61.997681607418855
월별,202408.0,63,상위 63%,97312.16452742122,3261,5176,63.002318392581145
월별,202408.0,64,상위 64%,96072.87449392711,3313,5176,64.00695517774344
월별,202408.0,65,상위 65%,94796.24218746308,3364,5176,64.99227202472953
월별,202408.0,66,상위 66%,93514.30083093721,3416,5176,65.9969088098918
월별,202408.0,67,상위 67%,92199.69058287561,3468,5176,67.0015455950541
월별,202408.0,68,상위 68%,91212.82993651854,3520,5176,68.00618238021639
월별,202408.0,69,상위 69%,90314.01202715002,3571,5176,68.99149922720247
월별,202408.0,70,상위 70%,89500.99292710276,3623,5176,69.99613601236476
월별,202408.0,71,상위 71%,88671.96167423097,3675,5176,71.00077279752705
월별,202408.0,72,상위 72%,87750.16494391907,3727,5176,72.00540958268934
월별,202408.0,73,상위 73%,86902.37159901061,3778,5176,72.99072642967542
월별,202408.0,74,상위 74%,85751.631168235,3830,5176,73.99536321483772
월별,202408.0,75,상위 75%,84923.547603732,3882,5176,75.0
월별,202408.0,76,상위 76%,84100.92110532639,3936,5176,76.04327666151468
월별,202408.0,77,상위 77%,83283.13253012048,3986,5176,77.00927357032458
월별,202408.0,78,상위 78%,82629.08712567446,4037,5176,77.99459041731066
월별,202408.0,79,상위 79%,81517.86366952248,4089,5176,78.99922720247295
월별,202408.0,80,상위 80%,80687.5631951466,4143,5176,80.04250386398763
월별,202408.0,81,상위 81%,79937.0076232512,4192,5176,80.98918083462134
월별,202408.0,82,상위 82%,79101.85288052345,4244,5176,81.99381761978361
월별,202408.0,83,상위 83%,78290.40801012338,4296,5176,82.9984544049459
월별,202408.0,84,상위 84%,77353.34242837653,4348,5176,84.0030911901082
월별,202408.0,85,상위 85%,76648.60510616876,4399,5176,84.98840803709427
월별,202408.0,86,상위 86%,75268.81720430109,4452,5176,86.01236476043277
월별,202408.0,87,상위 87%,74223.65014033293,4503,5176,86.99768160741885
월별,202408.0,88,상위 88%,72990.98392787142,4555,5176,88.00231839258115
월별,202408.0,89,상위 89%,72020.64855684595,4606,5176,88.98763523956723
월별,202408.0,90,상위 90%,70440.87938205585,4658,5176,89.99227202472953
월별,202408.0,91,상위 91%,69256.63015731297,4710,5176,90.9969088098918
월별,202408.0,92,상위 92%,67956.63052543787,4762,5176,92.0015455950541
월별,202408.0,93,상위 93%,67079.05545122823,4813,5176,92.98686244204019
월별,202408.0,94,상위 94%,65242.72047957787,4865,5176,93.99149922720247
월별,202408.0,95,상위 95%,63261.86954383829,4917,5176,94.99613601236476
월별,202408.0,96,상위 96%,61558.62726406101,4969,5176,96.00077279752705
월별,202408.0,97,상위 97%,59000.938280547096,5020,5176,96.98608964451314
월별,202408.0,98,상위 98%,56423.18812331482,5072,5176,97.99072642967542
월별,202408.0,99,상위 99%,51467.99656418459,5124,5176,98.99536321483772
월별,202408.0,100,상위 100%,34763.721749339595,5176,5176,100.0
월별,202409.0,1,상위 1%,378624.66531415127,24,2349,1.0217113665389528
월별,202409.0,2,상위 2%,336048.93790757546,47,2349,2.0008514261387824
월별,202409.0,3,상위 3%,311224.1828405636,71,2349,3.022562792677735
월별,202409.0,4,상위 4%,298986.9587760851,94,2349,4.001702852277565
월별,202409.0,5,상위 5%,283423.3872578355,118,2349,5.023414218816518
월별,202409.0,6,상위 6%,268282.82206790743,141,2349,6.002554278416347
월별,202409.0,7,상위 7%,257891.01029563605,165,2349,7.0242656449553005
월별,202409.0,8,상위 8%,249494.03066507273,188,2349,8.00340570455513
월별,202409.0,9,상위 9%,240173.40321419257,212,2349,9.025117071094083
월별,202409.0,10,상위 10%,231539.287764956,235,2349,10.004257130693912
월별,202409.0,11,상위 11%,224368.29652167868,259,2349,11.025968497232865
월별,202409.0,12,상위 12%,214649.86641385852,282,2349,12.005108556832694
월별,202409.0,13,상위 13%,208746.38310428854,306,2349,13.026819923371647
월별,202409.0,14,상위 14%,202946.69134379076,329,2349,14.005959982971477
월별,202409.0,15,상위 15%,197901.00296536746,353,2349,15.02767134951043
월별,202409.0,16,상위 16%,192443.21531583395,376,2349,16.00681140911026
월별,202409.0,17,상위 17%,187627.01879682345,400,2349,17.028522775649215
월별,202409.0,18,상위 18%,183468.62278693772,423,2349,18.007662835249043
월별,202409.0,19,상위 19%,181152.69922785187,447,2349,19.029374201787995
월별,202409.0,20,상위 20%,178082.5788982673,470,2349,20.008514261387823
월별,202409.0,21,상위 21%,175019.83885041607,494,2349,21.030225627926775
월별,202409.0,22,상위 22%,172606.30271948176,517,2349,22.009365687526607
월별,202409.0,23,상위 23%,168192.6537399412,541,2349,23.03107705406556
월별,202409.0,24,상위 24%,164150.47629937934,564,2349,24.010217113665387
월별,202409.0,25,상위 25%,160930.55080396854,588,2349,25.03192848020434
월별,202409.0,26,상위 26%,157557.8947368421,611,2349,26.01106853980417
월별,202409.0,27,상위 27%,154315.17651603458,634,2349,26.990208599404003
월별,202409.0,28,상위 28%,151361.1019686719,658,2349,28.011919965942955
월별,202409.0,29,상위 29%,148323.03358012714,681,2349,28.991060025542787
월별,202409.0,30,상위 30%,145380.05859951937,705,2349,30.01277139208174
월별,202409.0,31,상위 31%,142383.83679845688,728,2349,30.991911451681563
월별,202409.0,32,상위 32%,139685.97482985983,752,2349,32.01362281822052
월별,202409.0,33,상위 33%,137253.07323922295,775,2349,32.99276287782035
월별,202409.0,34,상위 34%,134736.55205826717,799,2349,34.0144742443593
월별,202409.0,35,상위 35%,132518.63164775397,822,2349,34.993614303959134
월별,202409.0,36,상위 36%,130444.15350753254,846,2349,36.015325670498086
월별,202409.0,37,상위 37%,128361.99512554899,869,2349,36.994465730097915
월별,202409.0,38,상위 38%,126100.04000442887,893,2349,38.016177096636866
월별,202409.0,39,상위 39%,124772.18631685847,916,2349,38.995317156236695
월별,202409.0,40,상위 40%,123228.18908561203,940,2349,40.01702852277565
월별,202409.0,41,상위 41%,121701.82743066824,963,2349,40.99616858237548
월별,202409.0,42,상위 42%,120448.27169463565,987,2349,42.017879948914434
월별,202409.0,43,상위 43%,118765.48517846332,1010,2349,42.99702000851426
월별,202409.0,44,상위 44%,117676.18696152045,1034,2349,44.018731375053214
월별,202409.0,45,상위 45%,115718.54548873582,1057,2349,44.99787143465304
월별,202409.0,46,상위 46%,113700.56497175142,1082,2349,46.06215410813112
월별,202409.0,47,상위 47%,111908.61471882777,1104,2349,46.99872286079182
월별,202409.0,48,상위 48%,110199.58831171413,1128,2349,48.020434227330774
월별,202409.0,49,상위 49%,108997.668997669,1152,2349,49.042145593869726
월별,202409.0,50,상위 50%,108366.58868859228,1175,2349,50.02128565346956
월별,202409.0,51,상위 51%,107092.19858156028,1199,2349,51.04299702000852
월별,202409.0,52,상위 52%,105855.55041640841,1221,2349,51.979565772669226
월별,202409.0,53,상위 53%,104962.14809420603,1245,2349,53.00127713920817
월별,202409.0,54,상위 54%,103776.76853351099,1268,2349,53.980417198808006
월별,202409.0,55,상위 55%,102750.93058203514,1292,2349,55.00212856534695
월별,202409.0,56,상위 56%,101852.19427785643,1315,2349,55.98126862494679
월별,202409.0,57,상위 57%,100598.8453467927,1339,2349,57.00297999148574
월별,202409.0,58,상위 58%,99043.48635691285,1362,2349,57.98212005108557
월별,202409.0,59,상위 59%,97982.35379619809,1386,2349,59.00383141762452
월별,202409.0,60,상위 60%,96688.17425916025,1409,2349,59.98297147722435
월별,202409.0,61,상위 61%,94900.95680634641,1433,2349,61.004682843763305
월별,202409.0,62,상위 62%,93917.55183884708,1456,2349,61.98382290336313
월별,202409.0,63,상위 63%,92498.3546272873,1480,2349,63.005534269902085
월별,202409.0,64,상위 64%,91423.32169704066,1503,2349,63.984674329501914
월별,202409.0,65,상위 65%,90689.98148466896,1527,2349,65.00638569604087
월별,202409.0,66,상위 66%,89671.24901242548,1550,2349,65.9855257556407
월별,202409.0,67,상위 67%,88970.45498065754,1574,2349,67.00723712217965
월별,202409.0,68,상위 68%,88127.66579391414,1597,2349,67.98637718177947
월별,202409.0,69,상위 69%,87183.59702345525,1621,2349,69.00808854831844
월별,202409.0,70,상위 70%,86036.39899972217,1644,2349,69.98722860791827
월별,202409.0,71,상위 71%,84958.42475021946,1668,2349,71.00893997445722
월별,202409.0,72,상위 72%,84132.88822122072,1691,2349,71.98808003405705
월별,202409.0,73,상위 73%,83543.59893095244,1715,2349,73.009791400596
월별,202409.0,74,상위 74%,82668.34145686714,1738,2349,73.98893146019583
월별,202409.0,75,상위 75%,82042.83360790773,1762,2349,75.01064282673478
월별,202409.0,76,상위 76%,81392.73809431308,1785,2349,75.98978288633461
월별,202409.0,77,상위 77%,80441.20658135283,1808,2349,76.96892294593444
월별,202409.0,78,상위 78%,79567.64421289225,1832,2349,77.99063431247339
월별,202409.0,79,상위 79%,78596.93767731937,1855,2349,78.96977437207322
월별,202409.0,80,상위 80%,77835.3780732196,1879,2349,79.99148573861218
월별,202409.0,81,상위 81%,77118.53592225348,1902,2349,80.970625798212
월별,202409.0,82,상위 82%,75927.22596422436,1926,2349,81.99233716475096
월별,202409.0,83,상위 83%,74914.26746071276,1949,2349,82.97147722435079
월별,202409.0,84,상위 84%,74114.8606496672,1973,2349,83.99318859088974
월별,202409.0,85,상위 85%,72942.0682280918,1996,2349,84.97232865048957
월별,202409.0,86,상위 86%,71646.96854349459,2020,2349,85.99404001702852
월별,202409.0,87,상위 87%,70722.0317126559,2043,2349,86.97318007662835
월별,202409.0,88,상위 88%,69435.43301563982,2067,2349,87.9948914431673
월별,202409.0,89,상위 89%,68315.0092443747,2090,2349,88.97403150276713
월별,202409.0,90,상위 90%,67487.44189128645,2114,2349,89.99574286930608
월별,202409.0,91,상위 91%,66419.85902238575,2137,2349,90.97488292890591
월별,202409.0,92,상위 92%,64980.87878538177,2161,2349,91.99659429544486
월별,202409.0,93,상위 93%,62918.10232027301,2184,2349,92.97573435504471
월별,202409.0,94,상위 94%,61348.65495858475,2208,2349,93.99744572158365
월별,202409.0,95,상위 95%,59969.34882178844,2231,2349,94.97658578118349
월별,202409.0,96,상위 96%,58263.22128996331,2255,2349,95.99829714772244
월별,202409.0,97,상위 97%,55652.77841680086,2278,2349,96.97743720732227
월별,202409.0,98,상위 98%,52437.359911357584,2302,2349,97.99914857386122
월별,202409.0,99,상위 99%,49428.74766764445,2325,2349,98.97828863346105
월별,202409.0,100,상위 100%,28526.64576802508,2349,2349,100.0
월별,202410.0,1,상위 1%,371728.50800054905,30,2909,1.0312822275696116
월별,202410.0,2,상위 2%,342206.74656150665,59,2909,2.0281883808869026
월별,202410.0,3,상위 3%,318937.01874233654,88,2909,3.025094534204194
월별,202410.0,4,상위 4%,309522.7808384169,117,2909,4.022000687521484
월별,202410.0,5,상위 5%,287475.0591937167,146,2909,5.018906840838777
월별,202410.0,6,상위 6%,277431.19266055047,176,2909,6.050189068408388
월별,202410.0,7,상위 7%,264747.1546334907,204,2909,7.0127191474733594
월별,202410.0,8,상위 8%,255884.01723347572,233,2909,8.00962530079065
월별,202410.0,9,상위 9%,245655.47507961973,262,2909,9.006531454107941
월별,202410.0,10,상위 10%,236319.5917084489,291,2909,10.003437607425232
월별,202410.0,11,상위 11%,226608.7242486306,320,2909,11.000343760742522
월별,202410.0,12,상위 12%,219090.76491067503,349,2909,11.997249914059815
월별,202410.0,13,상위 13%,207847.04899211973,379,2909,13.028532141629427
월별,202410.0,14,상위 14%,202562.6475911402,408,2909,14.025438294946719
월별,202410.0,15,상위 15%,196695.65575707637,437,2909,15.022344448264008
월별,202410.0,16,상위 16%,191109.52658674703,466,2909,16.0192506015813
월별,202410.0,17,상위 17%,184462.41761412428,495,2909,17.01615675489859
월별,202410.0,18,상위 18%,179469.2038057086,525,2909,18.047438982468204
월별,202410.0,19,상위 19%,175222.04174833078,553,2909,19.009969061533173
월별,202410.0,20,상위 20%,172098.75557117528,582,2909,20.006875214850464
월별,202410.0,21,상위 21%,168400.7579000507,611,2909,21.003781368167758
월별,202410.0,22,상위 22%,165508.4091304107,640,2909,22.000687521485045
월별,202410.0,23,상위 23%,162316.31631411603,669,2909,22.99759367480234
월별,202410.0,24,상위 24%,158212.45887932793,698,2909,23.99449982811963
월별,202410.0,25,상위 25%,154670.23769668565,728,2909,25.025782055689238
월별,202410.0,26,상위 26%,152608.8506568912,757,2909,26.022688209006535
월별,202410.0,27,상위 27%,150348.33427374758,786,2909,27.019594362323822
월별,202410.0,28,상위 28%,147544.4194811603,815,2909,28.016500515641113
월별,202410.0,29,상위 29%,145729.21343114416,844,2909,29.013406668958403
월별,202410.0,30,상위 30%,142841.55037750024,873,2909,30.010312822275697
월별,202410.0,31,상위 31%,140696.86561025423,902,2909,31.007218975592988
월별,202410.0,32,상위 32%,137291.5276851234,932,2909,32.0385012031626
월별,202410.0,33,상위 33%,135500.49723427132,960,2909,33.00103128222757
월별,202410.0,34,상위 34%,133533.56029889782,989,2909,33.99793743554486
월별,202410.0,35,상위 35%,132020.86527111896,1018,2909,34.99484358886215
월별,202410.0,36,상위 36%,130365.26857827888,1047,2909,35.991749742179444
월별,202410.0,37,상위 37%,128522.70755243704,1076,2909,36.988655895496734
월별,202410.0,38,상위 38%,126956.29793167558,1106,2909,38.019938123066346
월별,202410.0,39,상위 39%,125864.03975119336,1135,2909,39.01684427638364
월별,202410.0,40,상위 40%,124098.8898908899,1164,2909,40.01375042970093
월별,202410.0,41,상위 41%,122640.21254242324,1193,2909,41.01065658301822
월별,202410.0,42,상위 42%,120827.43249109636,1222,2909,42.007562736335515
월별,202410.0,43,상위 43%,119332.28770567171,1251,2909,43.004468889652806
월별,202410.0,44,상위 44%,118421.47862961054,1280,2909,44.00137504297009
월별,202410.0,45,상위 45%,117310.65638614782,1309,2909,44.99828119628738
월별,202410.0,46,상위 46%,115500.99513665911,1338,2909,45.99518734960468
월별,202410.0,47,상위 47%,113950.83815457401,1367,2909,46.99209350292197
월별,202410.0,48,상위 48%,112672.07906812568,1397,2909,48.02337573049158
월별,202410.0,49,상위 49%,111065.49988095174,1425,2909,48.98590580955655
월별,202410.0,50,상위 50%,109583.54239839438,1455,2909,50.01718803712616
월별,202410.0,51,상위 51%,108570.93323179269,1484,2909,51.01409419044345
월별,202410.0,52,상위 52%,107573.75567323995,1513,2909,52.01100034376074
월별,202410.0,53,상위 53%,106077.7294715076,1542,2909,53.00790649707804
월별,202410.0,54,상위 54%,104783.9756556271,1571,2909,54.00481265039533
월별,202410.0,55,상위 55%,103769.32024210443,1600,2909,55.00171880371262
월별,202410.0,56,상위 56%,102902.69457416493,1629,2909,55.99862495702991
월별,202410.0,57,상위 57%,101150.38427386018,1658,2909,56.995531110347194
월별,202410.0,58,상위 58%,99463.0091670248,1687,2909,57.992437263664485
월별,202410.0,59,상위 59%,98369.89610774962,1716,2909,58.989343416981775
월별,202410.0,60,상위 60%,97218.11310882766,1745,2909,59.98624957029908
월별,202410.0,61,상위 61%,96021.63445863863,1774,2909,60.98315572361636
월별,202410.0,62,상위 62%,94833.70979029381,1803,2909,61.980061876933654
월별,202410.0,63,상위 63%,93969.03061543891,1833,2909,63.011344104503266
월별,202410.0,64,상위 64%,92892.8624356011,1862,2909,64.00825025782055
월별,202410.0,65,상위 65%,91364.24880028216,1891,2909,65.00515641113785
월별,202410.0,66,상위 66%,90406.82730923696,1920,2909,66.00206256445514
월별,202410.0,67,상위 67%,89171.13565897511,1949,2909,66.99896871777243
월별,202410.0,68,상위 68%,88277.99773283217,1978,2909,67.99587487108973
월별,202410.0,69,상위 69%,87494.64516888313,2007,2909,68.99278102440701
월별,202410.0,70,상위 70%,86469.30158101807,2036,2909,69.9896871777243
월별,202410.0,71,상위 71%,85574.26900584795,2065,2909,70.98659333104159
월별,202410.0,72,상위 72%,84490.56760850528,2094,2909,71.98349948435889
월별,202410.0,73,상위 73%,83818.34575246045,2123,2909,72.98040563767618
월별,202410.0,74,상위 74%,82667.71949948143,2152,2909,73.97731179099347
월별,202410.0,75,상위 75%,81970.72474116387,2182,2909,75.00859401856307
월별,202410.0,76,상위 76%,80599.88980716253,2211,2909,76.00550017188037
월별,202410.0,77,상위 77%,79616.09660931177,2240,2909,77.00240632519765
월별,202410.0,78,상위 78%,78938.49836878487,2269,2909,77.99931247851495
월별,202410.0,79,상위 79%,78044.89572212902,2298,2909,78.99621863183225
월별,202410.0,80,상위 80%,76546.94305300151,2327,2909,79.99312478514953
월별,202410.0,81,상위 81%,75493.19809301791,2356,2909,80.99003093846683
월별,202410.0,82,상위 82%,74518.1766247443,2385,2909,81.98693709178411
월별,202410.0,83,상위 83%,73585.44993542029,2414,2909,82.98384324510141
월별,202410.0,84,상위 84%,72679.65124254132,2443,2909,83.9807493984187
월별,202410.0,85,상위 85%,71283.85129768646,2472,2909,84.97765555173599
월별,202410.0,86,상위 86%,70340.33048647233,2501,2909,85.97456170505329
월별,202410.0,87,상위 87%,69672.48853643134,2530,2909,86.97146785837057
월별,202410.0,88,상위 88%,69006.38147006198,2560,2909,88.00275008594018
월별,202410.0,89,상위 89%,68179.60508520422,2589,2909,88.99965623925748
월별,202410.0,90,상위 90%,67156.48640868126,2618,2909,89.99656239257476
월별,202410.0,91,상위 91%,65083.34790252272,2647,2909,90.99346854589207
월별,202410.0,92,상위 92%,63410.03957276822,2676,2909,91.99037469920935
월별,202410.0,93,상위 93%,62270.74775137602,2705,2909,92.98728085252664
월별,202410.0,94,상위 94%,61129.337529353514,2734,2909,93.98418700584394
월별,202410.0,95,상위 95%,59315.05237142521,2764,2909,95.01546923341354
월별,202410.0,96,상위 96%,57674.10748147716,2792,2909,95.97799931247852
월별,202410.0,97,상위 97%,55845.293741343274,2821,2909,96.9749054657958
월별,202410.0,98,상위 98%,53425.86343202538,2850,2909,97.9718116191131
월별,202410.0,99,상위 99%,49291.35115443344,2879,2909,98.9687177724304
월별,202410.0,100,상위 100%,31748.03149606299,2909,2909,100.0
월별,202411.0,1,상위 1%,372531.7680385673,25,2437,1.0258514567090684
월별,202411.0,2,상위 2%,332988.1170905502,49,2437,2.0106688551497744
월별,202411.0,3,상위 3%,316533.2077249176,75,2437,3.0775543701272055
월별,202411.0,4,상위 4%,304874.10393036134,98,2437,4.021337710299549
월별,202411.0,5,상위 5%,286056.3855828479,122,2437,5.006155108740255
월별,202411.0,6,상위 6%,276482.72339415393,147,2437,6.032006565449323
월별,202411.0,7,상위 7%,257136.42612601994,171,2437,7.016823963890029
월별,202411.0,8,상위 8%,246618.70017799258,195,2437,8.001641362330734
월별,202411.0,9,상위 9%,239618.7094621586,220,2437,9.027492819039804
월별,202411.0,10,상위 10%,233013.9225148731,244,2437,10.01231021748051
월별,202411.0,11,상위 11%,228340.55829220096,268,2437,10.997127615921215
월별,202411.0,12,상위 12%,224303.36992216334,293,2437,12.022979072630283
월별,202411.0,13,상위 13%,218168.72419260486,317,2437,13.00779647107099
월별,202411.0,14,상위 14%,213734.3192995367,342,2437,14.033647927780057
월별,202411.0,15,상위 15%,209181.29990429946,366,2437,15.018465326220765
월별,202411.0,16,상위 16%,203184.71878316233,390,2437,16.003282724661467
월별,202411.0,17,상위 17%,197249.08234562946,415,2437,17.029134181370537
월별,202411.0,18,상위 18%,193042.73026220623,439,2437,18.013951579811245
