period,deal_ym,percentile,percentile_label,threshold_price_manwon,count_above_threshold,total_count,ratio
월별,202403.0,77,상위 77%,20368.3431684212,32206,41826,76.99995218285277
월별,202403.0,78,상위 78%,19886.972200943997,32624,41826,77.9993305599388
월별,202403.0,79,상위 79%,19475.87019552991,33042,41826,78.99870893702482
월별,202403.0,80,상위 80%,18951.48669796557,33461,41826,80.0004781714723
월별,202403.0,81,상위 81%,18498.48738831588,33879,41826,80.99985654855831
월별,202403.0,82,상위 82%,18019.453529063314,34297,41826,81.99923492564434
월별,202403.0,83,상위 83%,17538.42621660021,34715,41826,82.99861330273036
월별,202403.0,84,상위 84%,17014.25356339085,35133,41826,83.99799167981638
월별,202403.0,85,상위 85%,16607.608761511226,35552,41826,84.99976091426386
월별,202403.0,86,상위 86%,16068.348178914292,35970,41826,85.99913929134988
월별,202403.0,87,상위 87%,15484.928470222587,36388,41826,86.99851766843591
월별,202403.0,88,상위 88%,14929.098128190584,36807,41826,88.00028690288337
월별,202403.0,89,상위 89%,14391.240585711284,37225,41826,88.99966527996939
월별,202403.0,90,상위 90%,13781.353539511329,37643,41826,89.99904365705542
월별,202403.0,91,상위 91%,13109.243697478993,38062,41826,91.00081289150289
월별,202403.0,92,상위 92%,12492.30769230769,38480,41826,92.00019126858892
월별,202403.0,93,상위 93%,11872.302095247413,38898,41826,92.99956964567494
월별,202403.0,94,상위 94%,11244.979919678715,39317,41826,94.0013388801224
월별,202403.0,95,상위 95%,10588.235294117649,39737,41826,95.00549897193133
월별,202403.0,96,상위 96%,9873.060648801129,40152,41826,95.997704776933
월별,202403.0,97,상위 97%,9103.698417337042,40571,41826,96.99947401138049
월별,202403.0,98,상위 98%,8116.502212725774,40989,41826,97.9988523884665
월별,202403.0,99,상위 99%,6718.759689922482,41407,41826,98.99823076555253
월별,202403.0,100,상위 100%,2101.0505252626317,41826,41826,100.0
월별,202404.0,1,상위 1%,207271.7578507708,393,39266,1.0008658890643305
월별,202404.0,2,상위 2%,166661.5983650388,786,39266,2.001731778128661
월별,202404.0,3,상위 3%,145693.0277022865,1178,39266,3.0000509346508433
월별,202404.0,4,상위 4%,131966.79060499708,1571,39266,4.0009168237151735
월별,202404.0,5,상위 5%,121124.79726107809,1964,39266,5.001782712779504
월별,202404.0,6,상위 6%,112725.79446546073,2356,39266,6.0001018693016865
월별,202404.0,7,상위 7%,104837.55124724188,2750,39266,7.003514490908165
월별,202404.0,8,상위 8%,98375.32515267559,3142,39266,8.001833647430347
월별,202404.0,9,상위 9%,92707.4591492435,3534,39266,9.000152803952528
월별,202404.0,10,상위 10%,88368.79432624114,3928,39266,10.003565425559009
월별,202404.0,11,상위 11%,84510.83406637562,4320,39266,11.001884582081189
월별,202404.0,12,상위 12%,81284.11915243459,4712,39266,12.000203738603373
월별,202404.0,13,상위 13%,78347.76537564336,5105,39266,13.001069627667702
월별,202404.0,14,상위 14%,75295.79607143794,5498,39266,14.001935516732033
월별,202404.0,15,상위 15%,72678.65930449561,5890,39266,15.000254673254215
월별,202404.0,16,상위 16%,70261.82890746405,6293,39266,16.02658788774003
월별,202404.0,17,상위 17%,68337.63960336884,6676,39266,17.001986451382876
월별,202404.0,18,상위 18%,66220.88766954115,7068,39266,18.000305607905055
월별,202404.0,19,상위 19%,64265.22433457755,7461,39266,19.001171496969388
월별,202404.0,20,상위 20%,62351.95996663886,7854,39266,20.00203738603372
월별,202404.0,21,상위 21%,60773.03634387645,8246,39266,21.000356542555902
월별,202404.0,22,상위 22%,59301.987369893846,8639,39266,22.00122243162023
월별,202404.0,23,상위 23%,58101.21107866664,9031,39266,22.999541588142414
월별,202404.0,24,상위 24%,56721.74170338138,9424,39266,24.000407477206746
월별,202404.0,25,상위 25%,55379.02974928098,9817,39266,25.001273366271075
월별,202404.0,26,상위 26%,54204.66022040174,10209,39266,25.999592522793257
월별,202404.0,27,상위 27%,53001.37903207206,10602,39266,27.000458411857586
월별,202404.0,28,상위 28%,51817.27242414138,10996,39266,28.003871033464065
월별,202404.0,29,상위 29%,50533.22765330503,11387,39266,28.9996434574441
월별,202404.0,30,상위 30%,49487.17058780242,11780,39266,30.00050934650843
월별,202404.0,31,상위 31%,48516.516231756585,12173,39266,31.00137523557276
월별,202404.0,32,상위 32%,47593.26785997149,12565,39266,31.99969439209494
월별,202404.0,33,상위 33%,46599.766676801715,12958,39266,33.000560281159274
월별,202404.0,34,상위 34%,45776.41051134062,13351,39266,34.0014261702236
월별,202404.0,35,상위 35%,44933.88346844788,13743,39266,34.99974532674578
월별,202404.0,36,상위 36%,44258.377056776815,14136,39266,36.00061121581011
월별,202404.0,37,상위 37%,43487.80938234085,14529,39266,37.001477104874446
월별,202404.0,38,상위 38%,42684.84663350362,14921,39266,37.99979626139663
월별,202404.0,39,상위 39%,42015.399467966134,15314,39266,39.000662150460954
월별,202404.0,40,상위 40%,41340.72937566388,15707,39266,40.00152803952529
월별,202404.0,41,상위 41%,40526.72266078745,16099,39266,40.999847196047476
월별,202404.0,42,상위 42%,39743.2581257231,16492,39266,42.000713085111805
월별,202404.0,43,상위 43%,39114.02144025181,16884,39266,42.999032241633984
월별,202404.0,44,상위 44%,38458.414985082,17279,39266,44.00499159578261
월별,202404.0,45,상위 45%,37691.178194267886,17670,39266,45.00076401976265
월별,202404.0,46,상위 46%,37131.77242480582,18062,39266,45.99908317628483
월별,202404.0,47,상위 47%,36568.14759036144,18456,39266,47.0024957978913
월별,202404.0,48,상위 48%,35930.318632591385,18848,39266,48.00081495441349
월별,202404.0,49,상위 49%,35313.471775939535,19240,39266,48.99913411093567
월별,202404.0,50,상위 50%,34741.429624359385,19633,39266,50.0
월별,202404.0,51,상위 51%,34299.97528830313,20026,39266,51.00086588906433
월별,202404.0,52,상위 52%,33649.87307339753,20418,39266,51.999185045586515
월별,202404.0,53,상위 53%,33094.88993759422,20811,39266,53.000050934650844
월별,202404.0,54,상위 54%,32530.644085875272,21204,39266,54.00091682371517
월별,202404.0,55,상위 55%,31979.144222274208,21596,39266,54.99923598023736
월별,202404.0,56,상위 56%,31457.71025850817,21989,39266,56.00010186930169
월별,202404.0,57,상위 57%,30843.19476979481,22382,39266,57.000967758366016
월별,202404.0,58,상위 58%,30366.22387024794,22774,39266,57.9992869148882
월별,202404.0,59,상위 59%,29735.50624838981,23167,39266,59.00015280395253
월별,202404.0,60,상위 60%,29292.52383341696,23561,39266,60.003565425559
월별,202404.0,61,상위 61%,28724.38241043081,23952,39266,60.99933784953904
월별,202404.0,62,상위 62%,28192.88356378028,24345,39266,62.000203738603375
월별,202404.0,63,상위 63%,27693.430429204203,24737,39266,62.998522895125554
월별,202404.0,64,상위 64%,27177.404214928734,25130,39266,63.99938878418988
월별,202404.0,65,상위 65%,26674.69204009431,25523,39266,65.0002546732542
월별,202404.0,66,상위 66%,26140.12306944917,25915,39266,65.99857382977639
월별,202404.0,67,상위 67%,25624.92361299547,26308,39266,66.99943971884072
월별,202404.0,68,상위 68%,25141.177370337944,26701,39266,68.00030560790505
월별,202404.0,69,상위 69%,24708.789269325804,27096,39266,69.00626496205369
월별,202404.0,70,상위 70%,24201.68067226891,27487,39266,70.00203738603372
월별,202404.0,71,상위 71%,23693.748463837415,27879,39266,71.00035654255589
월별,202404.0,72,상위 72%,23165.605088776378,28271,39266,71.99867569907809
월별,202404.0,73,상위 73%,22666.808810819137,28664,39266,72.99954158814242
월별,202404.0,74,상위 74%,22149.345348346284,29057,39266,74.00040747720674
월별,202404.0,75,상위 75%,21710.855427713857,29450,39266,75.00127336627106
월별,202404.0,76,상위 76%,21164.021164021164,29843,39266,76.0021392553354
월별,202404.0,77,상위 77%,20710.70138725268,30235,39266,77.00045841185758
월별,202404.0,78,상위 78%,20145.087650360252,30627,39266,77.99877756837978
월별,202404.0,79,상위 79%,19678.590263294536,31020,39266,78.99964345744411
월별,202404.0,80,상위 80%,19200.626959247646,31413,39266,80.00050934650844
월별,202404.0,81,상위 81%,18711.84998417401,31805,39266,80.99882850303061
월별,202404.0,82,상위 82%,18203.03383897316,32200,39266,82.00478785717924
월별,202404.0,83,상위 83%,17668.049350613717,32590,39266,82.99801354861712
월별,202404.0,84,상위 84%,17242.354087973687,32983,39266,83.99887943768145
월별,202404.0,85,상위 85%,16709.857680385794,33376,39266,84.9997453267458
월별,202404.0,86,상위 86%,16143.048128342243,33769,39266,86.00061121581012
월별,202404.0,87,상위 87%,15591.880947075242,34161,39266,86.9989303723323
월별,202404.0,88,상위 88%,14981.936803892082,34554,39266,87.99979626139663
월별,202404.0,89,상위 89%,14384.131280494928,34946,39266,88.99811541791881
월별,202404.0,90,상위 90%,13817.042201569458,35339,39266,89.99898130698314
월별,202404.0,91,상위 91%,13072.96403855186,35732,39266,90.99984719604747
월별,202404.0,92,상위 92%,12417.784011220194,36124,39266,91.99816635256965
월별,202404.0,93,상위 93%,11763.192293431737,36517,39266,92.99903224163398
월별,202404.0,94,상위 94%,11080.52647929193,36910,39266,93.99989813069831
월별,202404.0,95,상위 95%,10383.127295057111,37302,39266,94.9982172872205
월별,202404.0,96,상위 96%,9520.0,37696,39266,96.00162990882698
월별,202404.0,97,상위 97%,8799.790575916235,38088,39266,96.99994906534916
월별,202404.0,98,상위 98%,7937.412550279769,38480,39266,97.99826822187134
월별,202404.0,99,상위 99%,6490.49715678125,38873,39266,98.99913411093567
월별,202404.0,100,상위 100%,2025.7234726688105,39266,39266,100.0
월별,202405.0,1,상위 1%,223179.19258760204,408,40750,1.0012269938650307
월별,202405.0,2,상위 2%,179966.24875369697,815,40750,2.0
월별,202405.0,3,상위 3%,159975.06163380417,1223,40750,3.0012269938650307
월별,202405.0,4,상위 4%,143726.46962565632,1630,40750,4.0
월별,202405.0,5,상위 5%,132443.61522924041,2038,40750,5.001226993865031
월별,202405.0,6,상위 6%,122098.53129297313,2445,40750,6.0
월별,202405.0,7,상위 7%,114437.43110399158,2853,40750,7.001226993865031
월별,202405.0,8,상위 8%,107832.02512657995,3260,40750,8.0
월별,202405.0,9,상위 9%,101594.12251693387,3668,40750,9.00122699386503
월별,202405.0,10,상위 10%,96173.77755475197,4075,40750,10.0
월별,202405.0,11,상위 11%,91707.39328967719,4483,40750,11.00122699386503
월별,202405.0,12,상위 12%,87715.86179173748,4890,40750,12.0
월별,202405.0,13,상위 13%,84074.3539795236,5298,40750,13.00122699386503
월별,202405.0,14,상위 14%,81331.91640099186,5706,40750,14.002453987730062
월별,202405.0,15,상위 15%,78244.24586647192,6113,40750,15.00122699386503
월별,202405.0,16,상위 16%,75218.68672568278,6520,40750,16.0
월별,202405.0,17,상위 17%,72738.90787058578,6928,40750,17.001226993865032
월별,202405.0,18,상위 18%,70589.13260219342,7335,40750,18.0
월별,202405.0,19,상위 19%,68713.80293139178,7743,40750,19.001226993865032
월별,202405.0,20,상위 20%,66779.32400187996,8150,40750,20.0
월별,202405.0,21,상위 21%,64752.59014546181,8558,40750,21.00122699386503
월별,202405.0,22,상위 22%,63023.33092729704,8965,40750,22.0
월별,202405.0,23,상위 23%,61283.9568384978,9373,40750,23.001226993865032
월별,202405.0,24,상위 24%,59753.55786641168,9780,40750,24.0
월별,202405.0,25,상위 25%,58640.67714293803,10188,40750,25.001226993865032
월별,202405.0,26,상위 26%,57299.28510318753,10595,40750,26.0
월별,202405.0,27,상위 27%,56046.57285794175,11003,40750,27.00122699386503
월별,202405.0,28,상위 28%,54690.84201012578,11410,40750,28.000000000000004
월별,202405.0,29,상위 29%,53516.72476048975,11818,40750,29.001226993865032
월별,202405.0,30,상위 30%,52385.059180931734,12225,40750,30.0
월별,202405.0,31,상위 31%,51384.116077980594,12633,40750,31.001226993865032
월별,202405.0,32,상위 32%,50305.27718769309,13040,40750,32.0
월별,202405.0,33,상위 33%,49245.50232516444,13448,40750,33.00122699386503
월별,202405.0,34,상위 34%,48262.63018336916,13855,40750,34.0
월별,202405.0,35,상위 35%,47283.91518870334,14263,40750,35.00122699386503
월별,202405.0,36,상위 36%,46274.10976675994,14670,40750,36.0
월별,202405.0,37,상위 37%,45461.57048353255,15078,40750,37.00122699386503
월별,202405.0,38,상위 38%,44575.70825286266,15485,40750,38.0
월별,202405.0,39,상위 39%,43863.493603404786,15893,40750,39.00122699386503
월별,202405.0,40,상위 40%,42994.429022203076,16300,40750,40.0
월별,202405.0,41,상위 41%,42148.648368463175,16708,40750,41.00122699386503
월별,202405.0,42,상위 42%,41449.506202125405,17115,40750,42.0
월별,202405.0,43,상위 43%,40619.88349248903,17523,40750,43.00122699386503
월별,202405.0,44,상위 44%,39940.90812677023,17930,40750,44.0
월별,202405.0,45,상위 45%,39256.95191140502,18338,40750,45.00122699386503
월별,202405.0,46,상위 46%,38541.87747933775,18745,40750,46.0
월별,202405.0,47,상위 47%,37806.30105017503,19154,40750,47.00368098159509
월별,202405.0,48,상위 48%,37160.80342598783,19560,40750,48.0
월별,202405.0,49,상위 49%,36548.17697514488,19968,40750,49.00122699386503
월별,202405.0,50,상위 50%,35863.0725538327,20375,40750,50.0
월별,202405.0,51,상위 51%,35240.84190559202,20782,40750,50.99877300613497
월별,202405.0,52,상위 52%,34637.63453524091,21190,40750,52.0
월별,202405.0,53,상위 53%,34146.436653698875,21597,40750,52.99877300613497
월별,202405.0,54,상위 54%,33608.27080108857,22005,40750,54.0
월별,202405.0,55,상위 55%,32973.73705502241,22412,40750,54.99877300613497
월별,202405.0,56,상위 56%,32417.562304442457,22820,40750,56.00000000000001
월별,202405.0,57,상위 57%,31825.73766236476,23227,40750,56.998773006134975
월별,202405.0,58,상위 58%,31274.79513467831,23635,40750,57.99999999999999
월별,202405.0,59,상위 59%,30657.728361224334,24044,40750,59.003680981595096
월별,202405.0,60,상위 60%,30107.526881720427,24451,40750,60.002453987730064
월별,202405.0,61,상위 61%,29602.248309584782,24857,40750,60.99877300613497
월별,202405.0,62,상위 62%,28955.729398052885,25265,40750,62.0
월별,202405.0,63,상위 63%,28463.889343040704,25672,40750,62.99877300613497
월별,202405.0,64,상위 64%,27946.193534550475,26080,40750,64.0
월별,202405.0,65,상위 65%,27380.547277911824,26487,40750,64.99877300613497
월별,202405.0,66,상위 66%,26747.109100050275,26896,40750,66.00245398773006
월별,202405.0,67,상위 67%,26203.67034992837,27302,40750,66.99877300613497
월별,202405.0,68,상위 68%,25664.085310415685,27711,40750,68.00245398773006
월별,202405.0,69,상위 69%,25152.66889335603,28117,40750,68.99877300613497
월별,202405.0,70,상위 70%,24644.80650932928,28525,40750,70.0
월별,202405.0,71,상위 71%,24001.588990020842,28932,40750,70.99877300613497
월별,202405.0,72,상위 72%,23575.95291172917,29340,40750,72.0
월별,202405.0,73,상위 73%,23034.211529614175,29747,40750,72.99877300613497
월별,202405.0,74,상위 74%,22534.03190842536,30155,40750,74.0
월별,202405.0,75,상위 75%,22078.999598030347,30562,40750,74.99877300613497
월별,202405.0,76,상위 76%,21553.672316384185,30972,40750,76.00490797546013
월별,202405.0,77,상위 77%,21035.898125258533,31377,40750,76.99877300613497
월별,202405.0,78,상위 78%,20516.5588248381,31785,40750,78.0
월별,202405.0,79,상위 79%,19975.932952508025,32192,40750,78.99877300613497
월별,202405.0,80,상위 80%,19536.186480764907,32600,40750,80.0
월별,202405.0,81,상위 81%,18903.150525087516,33008,40750,81.00122699386503
월별,202405.0,82,상위 82%,18367.92980333572,33415,40750,82.0
월별,202405.0,83,상위 83%,17917.492274425014,33822,40750,82.99877300613497
월별,202405.0,84,상위 84%,17391.304347826088,34231,40750,84.00245398773006
월별,202405.0,85,상위 85%,16830.536515022817,34637,40750,84.99877300613497
월별,202405.0,86,상위 86%,16283.185840707964,35046,40750,86.00245398773006
월별,202405.0,87,상위 87%,15726.115322724296,35452,40750,86.99877300613497
월별,202405.0,88,상위 88%,15188.307765041158,35860,40750,88.0
월별,202405.0,89,상위 89%,14629.324546952224,36268,40750,89.00122699386503
월별,202405.0,90,상위 90%,14007.003501750874,36678,40750,90.00736196319018
월별,202405.0,91,상위 91%,13379.274142607946,37082,40750,90.99877300613497
월별,202405.0,92,상위 92%,12718.191747761899,37490,40750,92.0
월별,202405.0,93,상위 93%,12018.637230667415,37897,40750,92.99877300613497
월별,202405.0,94,상위 94%,11365.81961049127,38305,40750,94.0
월별,202405.0,95,상위 95%,10648.874061718096,38713,40750,95.00122699386503
월별,202405.0,96,상위 96%,9892.796633137737,39120,40750,96.0
월별,202405.0,97,상위 97%,9108.30110140015,39527,40750,96.99877300613497
월별,202405.0,98,상위 98%,8008.028098344204,39936,40750,98.00245398773006
월별,202405.0,99,상위 99%,6565.280242233677,40342,40750,98.99877300613497
월별,202405.0,100,상위 100%,1909.778139860935,40750,40750,100.0
월별,202406.0,1,상위 1%,254102.49273734124,451,45036,1.0014210853539391
월별,202406.0,2,상위 2%,207444.15520629063,901,45036,2.000621724842348
월별,202406.0,3,상위 3%,182014.73925621918,1352,45036,3.0020428101962873
월별,202406.0,4,상위 4%,167403.48638222582,1802,45036,4.001243449684696
월별,202406.0,5,상위 5%,154093.6104521258,2252,45036,5.000444089173106
월별,202406.0,6,상위 6%,144306.656870696,2703,45036,6.001865174527045
월별,202406.0,7,상위 7%,136146.35791908644,3153,45036,7.001065814015455
월별,202406.0,8,상위 8%,128545.73732221412,3603,45036,8.000266453503864
월별,202406.0,9,상위 9%,122306.19966871497,4054,45036,9.001687538857803
월별,202406.0,10,상위 10%,117139.35126857524,4504,45036,10.000888178346212
월별,202406.0,11,상위 11%,112406.78161435574,4954,45036,11.000088817834621
월별,202406.0,12,상위 12%,107799.96862437861,5405,45036,12.00150990318856
월별,202406.0,13,상위 13%,103468.62201328423,5855,45036,13.000710542676968
월별,202406.0,14,상위 14%,99008.63429389955,6305,45036,13.999911182165379
월별,202406.0,15,상위 15%,95090.64879433216,6756,45036,15.001332267519318
월별,202406.0,16,상위 16%,91685.32908569872,7206,45036,16.000532907007727
월별,202406.0,17,상위 17%,88473.25540205455,7657,45036,17.001953992361667
월별,202406.0,18,상위 18%,85228.18994969838,8107,45036,18.001154631850074
월별,202406.0,19,상위 19%,82748.87092719441,8557,45036,19.000355271338485
월별,202406.0,20,상위 20%,80239.8116971533,9008,45036,20.001776356692424
월별,202406.0,21,상위 21%,77777.77777777777,9459,45036,21.00319744204636
월별,202406.0,22,상위 22%,75710.43050622469,9908,45036,22.000177635669242
월별,202406.0,23,상위 23%,73656.68795624997,10359,45036,23.001598721023182
월별,202406.0,24,상위 24%,71659.53641574242,10809,45036,24.00079936051159
월별,202406.0,25,상위 25%,69772.39314886846,11259,45036,25.0
월별,202406.0,26,상위 26%,67916.4973189442,11710,45036,26.001421085353936
월별,202406.0,27,상위 27%,66020.13092258583,12160,45036,27.00062172484235
월별,202406.0,28,상위 28%,64265.536723163845,12612,45036,28.00426325606182
월별,202406.0,29,상위 29%,62859.66946103928,13061,45036,29.0012434496847
월별,202406.0,30,상위 30%,61342.03367124665,13511,45036,30.000444089173108
월별,202406.0,31,상위 31%,60060.38950986671,13961,45036,30.99964472866151
월별,202406.0,32,상위 32%,59015.028073534384,14412,45036,32.001065814015455
월별,202406.0,33,상위 33%,57776.162901619966,14862,45036,33.00026645350386
월별,202406.0,34,상위 34%,56421.52604090793,15312,45036,33.999467092992276
월별,202406.0,35,상위 35%,55356.925371590456,15764,45036,35.00310862421174
월별,202406.0,36,상위 36%,54278.631086414505,16213,45036,36.000088817834616
월별,202406.0,37,상위 37%,53164.64215071419,16663,45036,36.99928945732303
월별,202406.0,38,상위 38%,52171.808832425886,17115,45036,38.0029309885425
월별,202406.0,39,상위 39%,51141.59298888763,17564,45036,38.999911182165384
월별,202406.0,40,상위 40%,50010.02004008016,18015,45036,40.00133226751932
월별,202406.0,41,상위 41%,49024.51225612806,18467,45036,41.00497379873879
월별,202406.0,42,상위 42%,48058.32114377389,18916,45036,42.00195399236167
월별,202406.0,43,상위 43%,47094.757274706266,19366,45036,43.00115463185008
월별,202406.0,44,상위 44%,46223.11155577789,19818,45036,44.00479616306954
월별,202406.0,45,상위 45%,45336.09738921053,20266,45036,44.99955591082689
월별,202406.0,46,상위 46%,44491.378799239996,20717,45036,46.00097699618083
월별,202406.0,47,상위 47%,43642.071308005055,21167,45036,47.000177635669246
월별,202406.0,48,상위 48%,42829.78739682947,21617,45036,47.99937827515765
월별,202406.0,49,상위 49%,42057.32046811417,22068,45036,49.00079936051159
월별,202406.0,50,상위 50%,41425.20273353507,22518,45036,50.0
월별,202406.0,51,상위 51%,40600.39304869674,22968,45036,50.99920063948841
월별,202406.0,52,상위 52%,39857.04609821291,23419,45036,52.00062172484235
월별,202406.0,53,상위 53%,39148.65081132271,23869,45036,52.99982236433076
월별,202406.0,54,상위 54%,38406.62884784616,24319,45036,53.99902300381917
월별,202406.0,55,상위 55%,37610.61721183066,24770,45036,55.00044408917311
월별,202406.0,56,상위 56%,36967.13538447217,25220,45036,55.999644728661515
월별,202406.0,57,상위 57%,36380.07433013168,25670,45036,56.99884536814992
월별,202406.0,58,상위 58%,35737.84817039869,26133,45036,58.02691180389022
월별,202406.0,59,상위 59%,35122.04345604489,26571,45036,58.999467092992276
월별,202406.0,60,상위 60%,34607.37113462738,27022,45036,60.000888178346216
월별,202406.0,61,상위 61%,34085.85834354379,27472,45036,61.000088817834616
월별,202406.0,62,상위 62%,33441.92910592537,27922,45036,61.99928945732302
월별,202406.0,63,상위 63%,32722.046815459988,28377,45036,63.009592326139085
월별,202406.0,64,상위 64%,32114.25705053867,28823,45036,63.999911182165384
월별,202406.0,65,상위 65%,31501.875112149595,29273,45036,64.99911182165378
월별,202406.0,66,상위 66%,30790.806652536292,29724,45036,66.00053290700772
월별,202406.0,67,상위 67%,30190.75373658094,30174,45036,66.99973354649613
월별,202406.0,68,상위 68%,29630.08407180186,30624,45036,67.99893418598455
월별,202406.0,69,상위 69%,28985.43406297188,31075,45036,69.00035527133849
월별,202406.0,70,상위 70%,28370.601420796524,31525,45036,69.9995559108269
월별,202406.0,71,상위 71%,27698.68911155115,31975,45036,70.9987565503153
월별,202406.0,72,상위 72%,27155.204611382887,32426,45036,72.00017763566923
월별,202406.0,73,상위 73%,26558.370574790242,32876,45036,72.99937827515765
월별,202406.0,74,상위 74%,25870.654728681384,33326,45036,73.99857891464606
월별,202406.0,75,상위 75%,25275.374802680126,33777,45036,75.0
월별,202406.0,76,상위 76%,24717.896177142346,34227,45036,75.99920063948841
월별,202406.0,77,상위 77%,24164.847232127944,34677,45036,76.99840127897681
월별,202406.0,78,상위 78%,23571.48116962629,35128,45036,77.99982236433077
월별,202406.0,79,상위 79%,22874.740359600717,35578,45036,78.99902300381918
월별,202406.0,80,상위 80%,22308.334725238015,36029,45036,80.0004440891731
월별,202406.0,81,상위 81%,21746.167857046992,36479,45036,80.99964472866151
월별,202406.0,82,상위 82%,21095.562944643305,36929,45036,81.99884536814992
월별,202406.0,83,상위 83%,20480.550480399917,37380,45036,83.00026645350387
월별,202406.0,84,상위 84%,19842.25027626033,37830,45036,83.99946709299228
월별,202406.0,85,상위 85%,19266.799262652912,38280,45036,84.99866773248068
월별,202406.0,86,상위 86%,18582.082853505788,38731,45036,86.00008881783462
월별,202406.0,87,상위 87%,17957.711341049446,39181,45036,86.99928945732303
월별,202406.0,88,상위 88%,17298.261089396605,39631,45036,87.99849009681144
월별,202406.0,89,상위 89%,16645.05203353808,40082,45036,88.99991118216538
월별,202406.0,90,상위 90%,15838.993634177186,40532,45036,89.99911182165378
월별,202406.0,91,상위 91%,15157.514850932022,40982,45036,90.99831246114219
월별,202406.0,92,상위 92%,14385.824014388161,41433,45036,91.99973354649613
월별,202406.0,93,상위 93%,13581.067808259466,41883,45036,92.99893418598455
월별,202406.0,94,상위 94%,12694.495039700087,42333,45036,93.99813482547296
월별,202406.0,95,상위 95%,11850.837399421736,42784,45036,94.9995559108269
월별,202406.0,96,상위 96%,10931.264689636784,43234,45036,95.9987565503153
월별,202406.0,97,상위 97%,9927.973999758286,43684,45036,96.99795718980371
월별,202406.0,98,상위 98%,8771.25113556823,44135,45036,97.99937827515765
월별,202406.0,99,상위 99%,7095.446882526091,44585,45036,98.99857891464606
월별,202406.0,100,상위 100%,1954.215522054718,45036,45036,100.0
월별,202407.0,1,상위 1%,247121.3311258805,498,49786,1.000281203551199
월별,202407.0,2,상위 2%,205135.06732457975,997,49786,2.0025710038966777
월별,202407.0,3,상위 3%,180394.1003714261,1494,49786,3.0008436106535976
월별,202407.0,4,상위 4%,163383.66874007107,1992,49786,4.001124814204796
월별,202407.0,5,상위 5%,151256.08735877727,2490,49786,5.001406017755996
월별,202407.0,6,상위 6%,140676.40087358843,2988,49786,6.001687221307195
월별,202407.0,7,상위 7%,133094.30242982923,3485,49786,6.999959828064115
월별,202407.0,8,상위 8%,126042.21902103806,3983,49786,8.000241031615314
월별,202407.0,9,상위 9%,119954.36146506644,4481,49786,9.000522235166512
월별,202407.0,10,상위 10%,115527.9177433408,4979,49786,10.000803438717712
월별,202407.0,11,상위 11%,111145.86361334899,5477,49786,11.001084642268912
월별,202407.0,12,상위 12%,106322.65538301466,5975,49786,12.001365845820109
월별,202407.0,13,상위 13%,102502.86980838382,6473,49786,13.001647049371309
월별,202407.0,14,상위 14%,98964.40828113562,6970,49786,13.99991965612823
월별,202407.0,15,상위 15%,95553.27479378114,7468,49786,15.000200859679428
월별,202407.0,16,상위 16%,92572.66623084343,7966,49786,16.000482063230628
월별,202407.0,17,상위 17%,89433.94282414652,8464,49786,17.000763266781828
월별,202407.0,18,상위 18%,87020.2728613569,8962,49786,18.001044470333024
월별,202407.0,19,상위 19%,84478.39463476,9460,49786,19.001325673884224
월별,202407.0,20,상위 20%,82546.78121690008,9958,49786,20.001606877435425
월별,202407.0,21,상위 21%,80366.5274221803,10458,49786,21.00590527457518
월별,202407.0,22,상위 22%,78423.87740721914,10953,49786,22.00016068774354
월별,202407.0,23,상위 23%,76356.76774667439,11451,49786,23.00044189129474
월별,202407.0,24,상위 24%,74283.79806702248,11949,49786,24.00072309484594
월별,202407.0,25,상위 25%,72442.35262096536,12447,49786,25.001004298397138
월별,202407.0,26,상위 26%,70644.53797084451,12945,49786,26.00128550194834
월별,202407.0,27,상위 27%,69184.79719168821,13442,49786,26.99955810870526
월별,202407.0,28,상위 28%,67437.55436178917,13940,49786,27.99983931225646
월별,202407.0,29,상위 29%,66094.65616402094,14438,49786,29.00012051580766
월별,202407.0,30,상위 30%,64388.083277546866,14936,49786,30.000401719358855
월별,202407.0,31,상위 31%,63066.37991108779,15434,49786,31.000682922910055
월별,202407.0,32,상위 32%,61689.77546352035,15932,49786,32.000964126461255
월별,202407.0,33,상위 33%,60339.14272256241,16431,49786,33.00325392680673
월별,202407.0,34,상위 34%,59209.17459280957,16927,49786,33.99951793676937
월별,202407.0,35,상위 35%,58143.17930878443,17425,49786,34.99979914032057
월별,202407.0,36,상위 36%,57013.25773367798,17924,49786,36.00208894066605
월별,202407.0,37,상위 37%,56000.0,18423,49786,37.00437874101153
월별,202407.0,38,상위 38%,54853.49281558502,18919,49786,38.000642750974166
월별,202407.0,39,상위 39%,53662.27832922663,19417,49786,39.00092395452537
월별,202407.0,40,상위 40%,52659.649122807015,19915,49786,40.00120515807657
월별,202407.0,41,상위 41%,51602.0834692774,20412,49786,40.999477764833486
월별,202407.0,42,상위 42%,50499.62091830287,20910,49786,41.99975896838469
월별,202407.0,43,상위 43%,49535.62011116142,21408,49786,43.000040171935886
월별,202407.0,44,상위 44%,48716.61278175611,21906,49786,44.00032137548708
월별,202407.0,45,상위 45%,47701.91588029194,22404,49786,45.000602579038286
월별,202407.0,46,상위 46%,46888.95017883609,22902,49786,46.00088378258948
월별,202407.0,47,상위 47%,46042.417578016335,23399,49786,46.9991563893464
월별,202407.0,48,상위 48%,45178.704384889425,23897,49786,47.99943759289761
