sido,gugun,dong,deal_ym,aptcode,price_84m2,built_date,households
서울특별시,서대문구,연희동,202411,A12071101,94410,2001-05-31,581.0
서울특별시,서대문구,연희동,202411,A12071102,101830,1999-02-24,212.0
서울특별시,서대문구,연희동,202412,A12011002,101372,2002-07-30,562.0
서울특별시,서대문구,영천동,202401,A12007001,90948,1995-06-23,895.0
서울특별시,서대문구,영천동,202403,A12007001,89014,1995-06-23,895.0
서울특별시,서대문구,영천동,202404,A12007001,102530,1995-06-23,895.0
서울특별시,서대문구,영천동,202406,A12007001,94985,1995-06-23,895.0
서울특별시,서대문구,영천동,202407,A12007001,95601,1995-06-23,895.0
서울특별시,서대문구,영천동,202408,A12007001,98737,1995-06-23,895.0
서울특별시,서대문구,영천동,202410,A12007001,94283,1995-06-23,895.0
서울특별시,서대문구,영천동,202411,A12007001,102683,1995-06-23,895.0
서울특별시,서대문구,천연동,202401,A12004001,113458,2006-03-13,1008.0
서울특별시,서대문구,천연동,202402,A12004001,113934,2006-03-13,1008.0
서울특별시,서대문구,천연동,202403,A12004001,113934,2006-03-13,1008.0
서울특별시,서대문구,천연동,202404,A12004001,113158,2006-03-13,1008.0
서울특별시,서대문구,천연동,202405,A12004001,115746,2006-03-13,1008.0
서울특별시,서대문구,천연동,202406,A12004001,116415,2006-03-13,1008.0
서울특별시,서대문구,천연동,202407,A12004001,120702,2006-03-13,1008.0
서울특별시,서대문구,천연동,202408,A12004001,122926,2006-03-13,1008.0
서울특별시,서대문구,천연동,202409,A12004001,119521,2006-03-13,1008.0
서울특별시,서대문구,천연동,202410,A12004001,126627,2006-03-13,1008.0
서울특별시,서대문구,천연동,202411,A12004001,116220,2006-03-13,1008.0
서울특별시,서대문구,천연동,202412,A12004001,113603,2006-03-13,1008.0
서울특별시,서대문구,현저동,202401,A12008001,90363,2000-12-13,290.0
서울특별시,서대문구,현저동,202401,A12008003,89472,1998-12-10,1300.0
서울특별시,서대문구,현저동,202402,A12008003,113807,1998-12-10,1300.0
서울특별시,서대문구,현저동,202403,A12008003,107583,1998-12-10,1300.0
서울특별시,서대문구,현저동,202404,A12008003,108219,1998-12-10,1300.0
서울특별시,서대문구,현저동,202405,A12008003,107233,1998-12-10,1300.0
서울특별시,서대문구,현저동,202406,A12008001,94029,2000-12-13,290.0
서울특별시,서대문구,현저동,202406,A12008003,116079,1998-12-10,1300.0
서울특별시,서대문구,현저동,202407,A12008001,90490,2000-12-13,290.0
서울특별시,서대문구,현저동,202407,A12008003,112302,1998-12-10,1300.0
서울특별시,서대문구,현저동,202408,A12008001,89090,2000-12-13,290.0
서울특별시,서대문구,현저동,202408,A12008003,118210,1998-12-10,1300.0
서울특별시,서대문구,현저동,202409,A12008003,106883,1998-12-10,1300.0
서울특별시,서대문구,현저동,202410,A12008001,82014,2000-12-13,290.0
서울특별시,서대문구,현저동,202410,A12008003,115359,1998-12-10,1300.0
서울특별시,서대문구,현저동,202411,A12008001,86961,2000-12-13,290.0
서울특별시,서대문구,현저동,202411,A12008003,103167,1998-12-10,1300.0
서울특별시,서대문구,현저동,202412,A12008003,99196,1998-12-10,1300.0
서울특별시,서대문구,홍은동,202401,A10025166,88785,2020-07-21,497.0
서울특별시,서대문구,홍은동,202401,A12010001,55160,2012-09-19,195.0
서울특별시,서대문구,홍은동,202401,A12010104,69216,1997-09-30,1509.0
서울특별시,서대문구,홍은동,202401,A12010203,49699,1995-11-02,488.0
서울특별시,서대문구,홍은동,202401,A12071003,48796,1985-03-20,300.0
서울특별시,서대문구,홍은동,202401,A12084302,54230,1987-10-26,299.0
서울특별시,서대문구,홍은동,202402,A10026604,106017,2017-12-18,552.0
서울특별시,서대문구,홍은동,202402,A12010001,69210,2012-09-19,195.0
서울특별시,서대문구,홍은동,202402,A12010103,78247,1990-12-19,390.0
서울특별시,서대문구,홍은동,202402,A12010104,66537,1997-09-30,1509.0
서울특별시,서대문구,홍은동,202402,A12071003,59054,1985-03-20,300.0
서울특별시,서대문구,홍은동,202403,A10025166,84203,2020-07-21,497.0
서울특별시,서대문구,홍은동,202403,A12010103,79316,1990-12-19,390.0
서울특별시,서대문구,홍은동,202403,A12010104,63521,1997-09-30,1509.0
서울특별시,서대문구,홍은동,202403,A12010202,64272,2002-11-22,333.0
서울특별시,서대문구,홍은동,202403,A12071001,62758,1997-10-13,294.0
서울특별시,서대문구,홍은동,202403,A12071003,59690,1985-03-20,300.0
서울특별시,서대문구,홍은동,202404,A10025166,82523,2020-07-21,497.0
서울특별시,서대문구,홍은동,202404,A10026604,108741,2017-12-18,552.0
서울특별시,서대문구,홍은동,202404,A12010103,80385,1990-12-19,390.0
서울특별시,서대문구,홍은동,202404,A12010104,62290,1997-09-30,1509.0
서울특별시,서대문구,홍은동,202404,A12010202,65278,2002-11-22,333.0
서울특별시,서대문구,홍은동,202404,A12010203,53403,1995-11-02,488.0
서울특별시,서대문구,홍은동,202404,A12084504,78959,1988-07-29,610.0
서울특별시,서대문구,홍은동,202405,A10023482,113781,2023-12-29,623.0
서울특별시,서대문구,홍은동,202405,A10025166,85336,2020-07-21,497.0
서울특별시,서대문구,홍은동,202405,A10026604,131676,2017-12-18,552.0
서울특별시,서대문구,홍은동,202405,A12010103,63394,1990-12-19,390.0
서울특별시,서대문구,홍은동,202405,A12010104,60874,1997-09-30,1509.0
서울특별시,서대문구,홍은동,202405,A12010202,57056,2002-11-22,333.0
서울특별시,서대문구,홍은동,202405,A12010203,48783,1995-11-02,488.0
서울특별시,서대문구,홍은동,202405,A12071001,70114,1997-10-13,294.0
서울특별시,서대문구,홍은동,202405,A12084302,55219,1987-10-26,299.0
서울특별시,서대문구,홍은동,202405,A12084504,84050,1988-07-29,610.0
서울특별시,서대문구,홍은동,202406,A10025166,97278,2020-07-21,497.0
서울특별시,서대문구,홍은동,202406,A12010103,77458,1990-12-19,390.0
서울특별시,서대문구,홍은동,202406,A12010104,65207,1997-09-30,1509.0
서울특별시,서대문구,홍은동,202406,A12010203,48847,1995-11-02,488.0
서울특별시,서대문구,홍은동,202406,A12071001,68001,1997-10-13,294.0
서울특별시,서대문구,홍은동,202406,A12071002,102950,2009-08-31,201.0
서울특별시,서대문구,홍은동,202406,A12084302,51621,1987-10-26,299.0
서울특별시,서대문구,홍은동,202406,A12084504,86825,1988-07-29,610.0
서울특별시,서대문구,홍은동,202407,A10023482,120400,2023-12-29,623.0
서울특별시,서대문구,홍은동,202407,A10025166,103676,2020-07-21,497.0
서울특별시,서대문구,홍은동,202407,A10026604,118549,2017-12-18,552.0
서울특별시,서대문구,홍은동,202407,A12010001,69465,2012-09-19,195.0
서울특별시,서대문구,홍은동,202407,A12010101,66894,1988-02-09,181.0
서울특별시,서대문구,홍은동,202407,A12010103,73283,1990-12-19,390.0
서울특별시,서대문구,홍은동,202407,A12010104,70717,1997-09-30,1509.0
서울특별시,서대문구,홍은동,202407,A12010203,51392,1995-11-02,488.0
서울특별시,서대문구,홍은동,202407,A12071001,69032,1997-10-13,294.0
서울특별시,서대문구,홍은동,202407,A12071002,76058,2009-08-31,201.0
서울특별시,서대문구,홍은동,202407,A12071003,41210,1985-03-20,300.0
서울특별시,서대문구,홍은동,202407,A12084302,63050,1987-10-26,299.0
서울특별시,서대문구,홍은동,202407,A12084504,76770,1988-07-29,610.0
서울특별시,서대문구,홍은동,202408,A10023482,106667,2023-12-29,623.0
서울특별시,서대문구,홍은동,202408,A10025166,94576,2020-07-21,497.0
서울특별시,서대문구,홍은동,202408,A10026604,111223,2017-12-18,552.0
서울특별시,서대문구,홍은동,202408,A12010001,71374,2012-09-19,195.0
서울특별시,서대문구,홍은동,202408,A12010101,71221,1988-02-09,181.0
서울특별시,서대문구,홍은동,202408,A12010103,75192,1990-12-19,390.0
서울특별시,서대문구,홍은동,202408,A12010104,74021,1997-09-30,1509.0
서울특별시,서대문구,홍은동,202408,A12071002,78196,2009-08-31,201.0
서울특별시,서대문구,홍은동,202408,A12084302,56585,1987-10-26,299.0
서울특별시,서대문구,홍은동,202408,A12084504,81032,1988-07-29,610.0
서울특별시,서대문구,홍은동,202409,A10025166,102055,2020-07-21,497.0
서울특별시,서대문구,홍은동,202409,A10026604,136003,2017-12-18,552.0
서울특별시,서대문구,홍은동,202409,A12010001,90923,2012-09-19,195.0
서울특별시,서대문구,홍은동,202409,A12010101,62465,1988-02-09,181.0
서울특별시,서대문구,홍은동,202409,A12010103,76452,1990-12-19,390.0
서울특별시,서대문구,홍은동,202409,A12010104,81632,1997-09-30,1509.0
서울특별시,서대문구,홍은동,202409,A12010202,67250,2002-11-22,333.0
서울특별시,서대문구,홍은동,202409,A12010203,52474,1995-11-02,488.0
서울특별시,서대문구,홍은동,202409,A12071001,74428,1997-10-13,294.0
서울특별시,서대문구,홍은동,202409,A12071002,100850,2009-08-31,201.0
서울특별시,서대문구,홍은동,202409,A12084302,61294,1987-10-26,299.0
서울특별시,서대문구,홍은동,202409,A12084504,91025,1988-07-29,610.0
서울특별시,서대문구,홍은동,202410,A10023482,121481,2023-12-29,623.0
서울특별시,서대문구,홍은동,202410,A10025166,105503,2020-07-21,497.0
서울특별시,서대문구,홍은동,202410,A10026604,117739,2017-12-18,552.0
서울특별시,서대문구,홍은동,202410,A12010103,85425,1990-12-19,390.0
서울특별시,서대문구,홍은동,202410,A12010104,70135,1997-09-30,1509.0
서울특별시,서대문구,홍은동,202410,A12010203,53709,1995-11-02,488.0
서울특별시,서대문구,홍은동,202410,A12071003,53098,1985-03-20,300.0
서울특별시,서대문구,홍은동,202410,A12084302,68829,1987-10-26,299.0
서울특별시,서대문구,홍은동,202410,A12084504,82880,1988-07-29,610.0
서울특별시,서대문구,홍은동,202411,A10026604,101342,2017-12-18,552.0
서울특별시,서대문구,홍은동,202411,A12010103,83267,1990-12-19,390.0
서울특별시,서대문구,홍은동,202411,A12010104,64794,1997-09-30,1509.0
서울특별시,서대문구,홍은동,202411,A12071001,72061,1997-10-13,294.0
서울특별시,서대문구,홍은동,202411,A12084504,89638,1988-07-29,610.0
서울특별시,서대문구,홍은동,202412,A10025166,104363,2020-07-21,497.0
서울특별시,서대문구,홍제동,202401,A10023560,144327,2022-10-28,832.0
서울특별시,서대문구,홍제동,202401,A10025767,101703,2018-12-31,906.0
서울특별시,서대문구,홍제동,202401,A12009102,55872,1992-07-08,704.0
서울특별시,서대문구,홍제동,202401,A12009202,66716,2001-06-13,474.0
서울특별시,서대문구,홍제동,202401,A12009203,82561,1994-06-30,862.0
서울특별시,서대문구,홍제동,202401,A12009303,63763,1996-07-22,240.0
서울특별시,서대문구,홍제동,202401,A12009304,58138,1996-08-07,554.0
서울특별시,서대문구,홍제동,202401,A12078704,100901,2000-06-14,939.0
서울특별시,서대문구,홍제동,202401,A12078705,98101,2000-07-05,700.0
서울특별시,서대문구,홍제동,202401,A12085303,81123,1993-05-04,998.0
서울특별시,서대문구,홍제동,202402,A10023560,147127,2022-10-28,832.0
서울특별시,서대문구,홍제동,202402,A12009203,82158,1994-06-30,862.0
서울특별시,서대문구,홍제동,202402,A12078704,84076,2000-06-14,939.0
서울특별시,서대문구,홍제동,202402,A12078705,93315,2000-07-05,700.0
서울특별시,서대문구,홍제동,202402,A12078706,94309,2001-05-30,228.0
서울특별시,서대문구,홍제동,202402,A12085303,86698,1993-05-04,998.0
서울특별시,서대문구,홍제동,202403,A10023560,124811,2022-10-28,832.0
서울특별시,서대문구,홍제동,202403,A10025767,107494,2018-12-31,906.0
서울특별시,서대문구,홍제동,202403,A12009101,72850,1999-09-30,192.0
서울특별시,서대문구,홍제동,202403,A12009201,89040,1998-05-11,242.0
서울특별시,서대문구,홍제동,202403,A12009202,107401,2001-06-13,474.0
서울특별시,서대문구,홍제동,202403,A12009304,60174,1996-08-07,554.0
서울특별시,서대문구,홍제동,202403,A12078705,98101,2000-07-05,700.0
서울특별시,서대문구,홍제동,202403,A12085303,85068,1993-05-04,998.0
서울특별시,서대문구,홍제동,202403,A12086001,80614,1998-07-31,214.0
서울특별시,서대문구,홍제동,202404,A10023959,133470,2024-03-27,1116.0
서울특별시,서대문구,홍제동,202404,A10025767,108716,2018-12-31,906.0
서울특별시,서대문구,홍제동,202404,A10027681,84712,2016-02-03,296.0
서울특별시,서대문구,홍제동,202404,A12009101,62465,1999-09-30,192.0
서울특별시,서대문구,홍제동,202404,A12009102,76076,1992-07-08,704.0
서울특별시,서대문구,홍제동,202404,A12009201,70983,1998-05-11,242.0
서울특별시,서대문구,홍제동,202404,A12009202,107672,2001-06-13,474.0
서울특별시,서대문구,홍제동,202404,A12009304,61497,1996-08-07,554.0
서울특별시,서대문구,홍제동,202404,A12078704,83776,2000-06-14,939.0
서울특별시,서대문구,홍제동,202404,A12078706,81072,2001-05-30,228.0
서울특별시,서대문구,홍제동,202404,A12085303,85776,1993-05-04,998.0
서울특별시,서대문구,홍제동,202404,A12086001,78909,1998-07-31,214.0
서울특별시,서대문구,홍제동,202405,A10023959,145956,2024-03-27,1116.0
서울특별시,서대문구,홍제동,202405,A10027681,84203,2016-02-03,296.0
서울특별시,서대문구,홍제동,202405,A12009102,79901,1992-07-08,704.0
서울특별시,서대문구,홍제동,202405,A12009201,88047,1998-05-11,242.0
서울특별시,서대문구,홍제동,202405,A12009202,87640,2001-06-13,474.0
서울특별시,서대문구,홍제동,202405,A12009203,84537,1994-06-30,862.0
서울특별시,서대문구,홍제동,202405,A12009303,71170,1996-07-22,240.0
서울특별시,서대문구,홍제동,202405,A12009304,65265,1996-08-07,554.0
서울특별시,서대문구,홍제동,202405,A12078704,91928,2000-06-14,939.0
서울특별시,서대문구,홍제동,202405,A12078705,83573,2000-07-05,700.0
서울특별시,서대문구,홍제동,202405,A12085303,87809,1993-05-04,998.0
서울특별시,서대문구,홍제동,202406,A10023560,134459,2022-10-28,832.0
서울특별시,서대문구,홍제동,202406,A10023959,134416,2024-03-27,1116.0
서울특별시,서대문구,홍제동,202406,A10025767,116944,2018-12-31,906.0
서울특별시,서대문구,홍제동,202406,A10027681,87665,2016-02-03,296.0
서울특별시,서대문구,홍제동,202406,A12009102,84856,1992-07-08,704.0
서울특별시,서대문구,홍제동,202406,A12009201,81216,1998-05-11,242.0
서울특별시,서대문구,홍제동,202406,A12009202,111172,2001-06-13,474.0
서울특별시,서대문구,홍제동,202406,A12009203,87665,1994-06-30,862.0
서울특별시,서대문구,홍제동,202406,A12009302,78238,2003-06-20,236.0
서울특별시,서대문구,홍제동,202406,A12009303,63254,1996-07-22,240.0
서울특별시,서대문구,홍제동,202406,A12009304,61345,1996-08-07,554.0
서울특별시,서대문구,홍제동,202406,A12078704,86509,2000-06-14,939.0
서울특별시,서대문구,홍제동,202406,A12078705,74581,2000-07-05,700.0
서울특별시,서대문구,홍제동,202406,A12078706,91903,2001-05-30,228.0
서울특별시,서대문구,홍제동,202406,A12085303,84878,1993-05-04,998.0
서울특별시,서대문구,홍제동,202406,A12086001,82752,1998-07-31,214.0
서울특별시,서대문구,홍제동,202407,A10023959,132932,2024-03-27,1116.0
서울특별시,서대문구,홍제동,202407,A10025767,116174,2018-12-31,906.0
서울특별시,서대문구,홍제동,202407,A10027681,115665,2016-02-03,296.0
서울특별시,서대문구,홍제동,202407,A12009102,90040,1992-07-08,704.0
서울특별시,서대문구,홍제동,202407,A12009201,87270,1998-05-11,242.0
서울특별시,서대문구,홍제동,202407,A12009202,106363,2001-06-13,474.0
서울특별시,서대문구,홍제동,202407,A12009203,86031,1994-06-30,862.0
서울특별시,서대문구,홍제동,202407,A12009302,82001,2003-06-20,236.0
서울특별시,서대문구,홍제동,202407,A12009304,68549,1996-08-07,554.0
서울특별시,서대문구,홍제동,202407,A12078704,97815,2000-06-14,939.0
서울특별시,서대문구,홍제동,202407,A12078705,93305,2000-07-05,700.0
서울특별시,서대문구,홍제동,202407,A12078706,90325,2001-05-30,228.0
서울특별시,서대문구,홍제동,202407,A12085303,92516,1993-05-04,998.0
서울특별시,서대문구,홍제동,202408,A10023959,137589,2024-03-27,1116.0
서울특별시,서대문구,홍제동,202408,A10025767,122956,2018-12-31,906.0
서울특별시,서대문구,홍제동,202408,A12009102,93392,1992-07-08,704.0
서울특별시,서대문구,홍제동,202408,A12009202,101198,2001-06-13,474.0
서울특별시,서대문구,홍제동,202408,A12009203,86782,1994-06-30,862.0
서울특별시,서대문구,홍제동,202408,A12009303,62770,1996-07-22,240.0
서울특별시,서대문구,홍제동,202408,A12078704,88265,2000-06-14,939.0
서울특별시,서대문구,홍제동,202408,A12078705,89452,2000-07-05,700.0
서울특별시,서대문구,홍제동,202408,A12078706,74632,2001-05-30,228.0
서울특별시,서대문구,홍제동,202408,A12085303,101245,1993-05-04,998.0
서울특별시,서대문구,홍제동,202409,A10023959,121952,2024-03-27,1116.0
서울특별시,서대문구,홍제동,202409,A10027681,84229,2016-02-03,296.0
서울특별시,서대문구,홍제동,202409,A12009201,57654,1998-05-11,242.0
서울특별시,서대문구,홍제동,202409,A12009202,95174,2001-06-13,474.0
서울특별시,서대문구,홍제동,202409,A12009302,94767,2003-06-20,236.0
서울특별시,서대문구,홍제동,202409,A12009303,66614,1996-07-22,240.0
서울특별시,서대문구,홍제동,202409,A12078704,79800,2000-06-14,939.0
서울특별시,서대문구,홍제동,202409,A12085303,96498,1993-05-04,998.0
서울특별시,서대문구,홍제동,202409,A12086001,77509,1998-07-31,214.0
서울특별시,서대문구,홍제동,202410,A10023959,133397,2024-03-27,1116.0
서울특별시,서대문구,홍제동,202410,A10025767,135163,2018-12-31,906.0
서울특별시,서대문구,홍제동,202410,A10027681,95912,2016-02-03,296.0
서울특별시,서대문구,홍제동,202410,A12009102,85514,1992-07-08,704.0
서울특별시,서대문구,홍제동,202410,A12009201,83160,1998-05-11,242.0
서울특별시,서대문구,홍제동,202410,A12009202,100087,2001-06-13,474.0
서울특별시,서대문구,홍제동,202410,A12009203,87798,1994-06-30,862.0
서울특별시,서대문구,홍제동,202410,A12009303,63254,1996-07-22,240.0
서울특별시,서대문구,홍제동,202410,A12009304,58545,1996-08-07,554.0
서울특별시,서대문구,홍제동,202410,A12078704,93715,2000-06-14,939.0
서울특별시,서대문구,홍제동,202410,A12078705,93430,2000-07-05,700.0
서울특별시,서대문구,홍제동,202410,A12085303,100685,1993-05-04,998.0
서울특별시,서대문구,홍제동,202411,A10023959,145516,2024-03-27,1116.0
서울특별시,서대문구,홍제동,202411,A10025767,133356,2018-12-31,906.0
서울특별시,서대문구,홍제동,202411,A12009102,73894,1992-07-08,704.0
서울특별시,서대문구,홍제동,202411,A12009202,105814,2001-06-13,474.0
서울특별시,서대문구,홍제동,202411,A12009203,88174,1994-06-30,862.0
서울특별시,서대문구,홍제동,202411,A12009303,51392,1996-07-22,240.0
서울특별시,서대문구,홍제동,202411,A12078704,96105,2000-06-14,939.0
서울특별시,서대문구,홍제동,202411,A12078705,100557,2000-07-05,700.0
서울특별시,서대문구,홍제동,202411,A12078706,75116,2001-05-30,228.0
서울특별시,서대문구,홍제동,202411,A12085303,78654,1993-05-04,998.0
서울특별시,서대문구,홍제동,202411,A12086001,84534,1998-07-31,214.0
서울특별시,서대문구,홍제동,202412,A10023560,162552,2022-10-28,832.0
서울특별시,서대문구,홍제동,202412,A10025767,128010,2018-12-31,906.0
서울특별시,서대문구,홍제동,202412,A12009102,76007,1992-07-08,704.0
서울특별시,서대문구,홍제동,202412,A12009202,94487,2001-06-13,474.0
서울특별시,서대문구,홍제동,202412,A12009203,88097,1994-06-30,862.0
서울특별시,서대문구,홍제동,202412,A12009302,94080,2003-06-20,236.0
서울특별시,서대문구,홍제동,202412,A12078704,98305,2000-06-14,939.0
서울특별시,서대문구,홍제동,202412,A12078705,91177,2000-07-05,700.0
서울특별시,서대문구,홍제동,202412,A12085303,93698,1993-05-04,998.0
서울특별시,서초구,내곡동,202401,A13718001,149735,2014-08-11,1264.0
서울특별시,서초구,내곡동,202402,A13718001,127756,2014-08-11,1264.0
서울특별시,서초구,내곡동,202403,A10028021,141527,2015-06-18,1077.0
서울특별시,서초구,내곡동,202403,A13718001,141476,2014-08-11,1264.0
서울특별시,서초구,내곡동,202404,A13718001,146142,2014-08-11,1264.0
서울특별시,서초구,내곡동,202405,A10028021,144174,2015-06-18,1077.0
서울특별시,서초구,내곡동,202405,A13718001,125507,2014-08-11,1264.0
서울특별시,서초구,내곡동,202406,A13718001,138264,2014-08-11,1264.0
서울특별시,서초구,내곡동,202407,A10028021,148145,2015-06-18,1077.0
서울특별시,서초구,내곡동,202407,A13718001,134985,2014-08-11,1264.0
서울특별시,서초구,내곡동,202408,A10028021,159014,2015-06-18,1077.0
서울특별시,서초구,내곡동,202408,A13718001,143783,2014-08-11,1264.0
서울특별시,서초구,내곡동,202409,A13718001,138981,2014-08-11,1264.0
서울특별시,서초구,내곡동,202410,A10028021,149023,2015-06-18,1077.0
서울특별시,서초구,내곡동,202410,A13718001,136410,2014-08-11,1264.0
서울특별시,서초구,내곡동,202411,A13718001,144547,2014-08-11,1264.0
서울특별시,서초구,내곡동,202412,A10028021,178741,2015-06-18,1077.0
서울특별시,서초구,반포동,202401,A10023043,394850,2023-08-30,2990.0
서울특별시,서초구,반포동,202401,A10024254,321287,2021-06-04,848.0
서울특별시,서초구,반포동,202401,A10026015,267400,2018-09-21,764.0
서울특별시,서초구,반포동,202401,A10026051,304309,2018-08-31,829.0
서울특별시,서초구,반포동,202401,A10027205,367894,2016-08-30,1612.0
서울특별시,서초구,반포동,202401,A13704104,321214,2009-03-13,3410.0
서울특별시,서초구,반포동,202401,A13704404,234970,1987-06-17,1260.0
서울특별시,서초구,반포동,202401,A13776301,290385,2010-10-29,1119.0
서울특별시,서초구,반포동,202401,A13776509,359889,2009-07-14,2444.0
서울특별시,서초구,반포동,202401,A13780201,147025,1994-07-28,154.0
서울특별시,서초구,반포동,202401,A13780403,214760,1987-12-31,414.0
서울특별시,서초구,반포동,202402,A10023043,401519,2023-08-30,2990.0
서울특별시,서초구,반포동,202402,A10024254,313803,2021-06-04,848.0
서울특별시,서초구,반포동,202402,A10025550,158480,2001-08-03,76.0
서울특별시,서초구,반포동,202402,A10027205,359978,2016-08-30,1612.0
서울특별시,서초구,반포동,202402,A13704104,287588,2009-03-13,3410.0
서울특별시,서초구,반포동,202402,A13770105,220309,1989-05-13,435.0
서울특별시,서초구,반포동,202402,A13776301,316425,2010-10-29,1119.0
서울특별시,서초구,반포동,202402,A13776509,331714,2009-07-14,2444.0
서울특별시,서초구,반포동,202402,A13776510,322203,2012-04-02,397.0
서울특별시,서초구,반포동,202402,A13780402,168814,1991-07-20,224.0
서울특별시,서초구,반포동,202402,A13780403,231483,1987-12-31,414.0
서울특별시,서초구,반포동,202403,A10023043,396661,2023-08-30,2990.0
서울특별시,서초구,반포동,202403,A10024254,300465,2021-06-04,848.0
서울특별시,서초구,반포동,202403,A10025550,158480,2001-08-03,76.0
서울특별시,서초구,반포동,202403,A10026015,269914,2018-09-21,764.0
서울특별시,서초구,반포동,202403,A10026051,293834,2018-08-31,829.0
서울특별시,서초구,반포동,202403,A10027205,381911,2016-08-30,1612.0
서울특별시,서초구,반포동,202403,A13704101,206283,1986-02-21,168.0
서울특별시,서초구,반포동,202403,A13704104,326783,2009-03-13,3410.0
서울특별시,서초구,반포동,202403,A13704404,242466,1987-06-17,1260.0
서울특별시,서초구,반포동,202403,A13770105,224172,1989-05-13,435.0
서울특별시,서초구,반포동,202403,A13776301,303570,2010-10-29,1119.0
서울특별시,서초구,반포동,202403,A13776509,347978,2009-07-14,2444.0
서울특별시,서초구,반포동,202403,A13776510,344705,2012-04-02,397.0
서울특별시,서초구,반포동,202403,A13780403,208269,1987-12-31,414.0
서울특별시,서초구,반포동,202404,A10022556,406458,2024-06-07,641.0
서울특별시,서초구,반포동,202404,A10023043,420330,2023-08-30,2990.0
서울특별시,서초구,반포동,202404,A10025550,175992,2001-08-03,76.0
서울특별시,서초구,반포동,202404,A10026051,292701,2018-08-31,829.0
서울특별시,서초구,반포동,202404,A10027205,384842,2016-08-30,1612.0
서울특별시,서초구,반포동,202404,A13704104,325198,2009-03-13,3410.0
서울특별시,서초구,반포동,202404,A13704404,242547,1987-06-17,1260.0
서울특별시,서초구,반포동,202404,A13770105,225578,1989-05-13,435.0
서울특별시,서초구,반포동,202404,A13776301,312349,2010-10-29,1119.0
서울특별시,서초구,반포동,202404,A13776509,366585,2009-07-14,2444.0
서울특별시,서초구,반포동,202404,A13776510,306606,2012-04-02,397.0
서울특별시,서초구,반포동,202404,A13780201,162145,1994-07-28,154.0
서울특별시,서초구,반포동,202405,A10023043,423398,2023-08-30,2990.0
서울특별시,서초구,반포동,202405,A10024254,330138,2021-06-04,848.0
서울특별시,서초구,반포동,202405,A10026015,280997,2018-09-21,764.0
서울특별시,서초구,반포동,202405,A10026051,313441,2018-08-31,829.0
서울특별시,서초구,반포동,202405,A10027205,393539,2016-08-30,1612.0
서울특별시,서초구,반포동,202405,A13704104,329744,2009-03-13,3410.0
서울특별시,서초구,반포동,202405,A13704404,243090,1987-06-17,1260.0
서울특별시,서초구,반포동,202405,A13770105,228327,1989-05-13,435.0
서울특별시,서초구,반포동,202405,A13776301,312690,2010-10-29,1119.0
서울특별시,서초구,반포동,202405,A13776509,354554,2009-07-14,2444.0
서울특별시,서초구,반포동,202405,A13776510,307160,2012-04-02,397.0
서울특별시,서초구,반포동,202405,A13780201,162145,1994-07-28,154.0
서울특별시,서초구,반포동,202405,A13780402,166860,1991-07-20,224.0
서울특별시,서초구,반포동,202406,A10023043,436885,2023-08-30,2990.0
서울특별시,서초구,반포동,202406,A10024254,347607,2021-06-04,848.0
서울특별시,서초구,반포동,202406,A10026015,296670,2018-09-21,764.0
서울특별시,서초구,반포동,202406,A10026051,313765,2018-08-31,829.0
서울특별시,서초구,반포동,202406,A10027205,419103,2016-08-30,1612.0
서울특별시,서초구,반포동,202406,A13704104,325478,2009-03-13,3410.0
서울특별시,서초구,반포동,202406,A13704404,247601,1987-06-17,1260.0
서울특별시,서초구,반포동,202406,A13770105,234300,1989-05-13,435.0
서울특별시,서초구,반포동,202406,A13776301,325441,2010-10-29,1119.0
서울특별시,서초구,반포동,202406,A13776508,250930,2000-10-30,237.0
서울특별시,서초구,반포동,202406,A13776509,392137,2009-07-14,2444.0
서울특별시,서초구,반포동,202406,A13776510,301643,2012-04-02,397.0
서울특별시,서초구,반포동,202406,A13780402,166752,1991-07-20,224.0
서울특별시,서초구,반포동,202406,A13780403,168000,1987-12-31,414.0
서울특별시,서초구,반포동,202407,A10022556,398414,2024-06-07,641.0
서울특별시,서초구,반포동,202407,A10023043,465951,2023-08-30,2990.0
서울특별시,서초구,반포동,202407,A10024254,335236,2021-06-04,848.0
서울특별시,서초구,반포동,202407,A10025550,181720,2001-08-03,76.0
서울특별시,서초구,반포동,202407,A10026015,319486,2018-09-21,764.0
서울특별시,서초구,반포동,202407,A10026051,324225,2018-08-31,829.0
서울특별시,서초구,반포동,202407,A10027205,457573,2016-08-30,1612.0
서울특별시,서초구,반포동,202407,A13704104,359586,2009-03-13,3410.0
서울특별시,서초구,반포동,202407,A13704404,255652,1987-06-17,1260.0
서울특별시,서초구,반포동,202407,A13770105,248690,1989-05-13,435.0
서울특별시,서초구,반포동,202407,A13776301,362872,2010-10-29,1119.0
서울특별시,서초구,반포동,202407,A13776508,238152,2000-10-30,237.0
서울특별시,서초구,반포동,202407,A13776509,393254,2009-07-14,2444.0
서울특별시,서초구,반포동,202407,A13776510,307119,2012-04-02,397.0
서울특별시,서초구,반포동,202407,A13780402,172378,1991-07-20,224.0
서울특별시,서초구,반포동,202407,A13780403,214068,1987-12-31,414.0
서울특별시,서초구,반포동,202408,A10022556,451168,2024-06-07,641.0
서울특별시,서초구,반포동,202408,A10023043,486507,2023-08-30,2990.0
